,tweet_id,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,year,month,day,prediction1,prediction1_confidence,prediction1_dog,prediction2,prediction2_confidence,prediction2_dog,prediction3,prediction3_confidence,prediction3_dog,favourite_count,retweet_count
302,817171292965273600,https://twitter.com/dog_rates/status/817171292965273600,13,10,Tebow,None,2017,1,6,golden_retriever,0.295483,True,irish_setter,0.144431,True,chesapeake_bay_retriever,0.0778789999999999,True,9690,2326
303,817120970343411712,https://twitter.com/dog_rates/status/817120970343411712,13,10,None,None,2017,1,5,saluki,0.568809,True,afghan_hound,0.229352,True,golden_retriever,0.15713,True,13367,3011
304,817056546584727552,https://twitter.com/dog_rates/status/817056546584727552,11,10,Chloe,None,2017,1,5,kelpie,0.8644149999999999,True,french_bulldog,0.0974556,True,german_shepherd,0.00852587,True,9517,1927
305,816816676327063552,https://twitter.com/dog_rates/status/816816676327063552,12,10,Timber,None,2017,1,5,malamute,0.668164,True,pembroke,0.1050329999999999,True,siberian_husky,0.077875,True,11071,2361
306,816697700272001025,https://twitter.com/dog_rates/status/816697700272001025,12,10,Binky,None,2017,1,4,chihuahua,0.756992,True,pomeranian,0.0528495,True,maltese_dog,0.0476078,True,10905,2545
308,816336735214911488,https://twitter.com/dog_rates/status/816336735214911488,11,10,Dudley,None,2017,1,3,labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,9564,2269
309,816091915477250048,https://twitter.com/dog_rates/status/816091915477250048,12,10,Comet,None,2017,1,3,pomeranian,0.967345,True,samoyed,0.00739748,True,papillon,0.0060165,True,9927,2500
311,815990720817401858,https://twitter.com/dog_rates/status/815990720817401858,11,10,Jack,None,2017,1,2,chihuahua,0.428756,True,miniature_pinscher,0.1039119999999999,True,staffordshire_bullterrier,0.0889587,True,5545,1207
312,815736392542261248,https://twitter.com/dog_rates/status/815736392542261248,11,10,Akumi,None,2017,1,2,border_collie,0.5489069999999999,True,cardigan,0.178523,True,collie,0.146351,True,10937,2625
313,815639385530101762,https://twitter.com/dog_rates/status/815639385530101762,12,10,Titan,None,2017,1,1,german_shepherd,0.8179529999999999,True,norwegian_elkhound,0.140007,True,malinois,0.0248209,True,9161,1918
314,815390420867969024,https://twitter.com/dog_rates/status/815390420867969024,13,10,None,None,2017,1,1,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,11467,4407
315,814638523311648768,https://twitter.com/dog_rates/status/814638523311648768,12,10,Olivia,None,2016,12,30,golden_retriever,0.650814,True,kuvasz,0.0532809999999999,True,cocker_spaniel,0.0354395999999999,True,12511,3130
316,814530161257443328,https://twitter.com/dog_rates/status/814530161257443328,12,10,Alf,None,2016,12,29,miniature_poodle,0.626913,True,toy_poodle,0.265582,True,soft-coated_wheaten_terrier,0.0416142,True,9629,2156
317,814153002265309185,https://twitter.com/dog_rates/status/814153002265309185,12,10,Oshie,None,2016,12,28,golden_retriever,0.490068,True,labrador_retriever,0.291956,True,chow,0.0724746999999999,True,32000,10080
319,813812741911748608,https://twitter.com/dog_rates/status/813812741911748608,14,10,Gary,None,2016,12,27,french_bulldog,0.709146,True,boston_bull,0.247621,True,boxer,0.0188551,True,40402,16267
320,813800681631023104,https://twitter.com/dog_rates/status/813800681631023104,12,10,Sky,None,2016,12,27,malamute,0.501159,True,siberian_husky,0.228792,True,eskimo_dog,0.200388,True,9300,2060
321,813217897535406080,https://twitter.com/dog_rates/status/813217897535406080,13,10,Atlas,None,2016,12,26,samoyed,0.905972,True,pomeranian,0.0480383,True,west_highland_white_terrier,0.0356671,True,20783,8476
322,813187593374461952,https://twitter.com/dog_rates/status/813187593374461952,13,10,None,None,2016,12,26,golden_retriever,0.888181,True,labrador_retriever,0.0423119,True,saluki,0.00970173,True,22085,5096
323,813172488309972993,https://twitter.com/dog_rates/status/813172488309972993,12,10,Eleanor,None,2016,12,26,doormat,0.954844,False,golden_retriever,0.0261930999999999,True,cocker_spaniel,0.00438598,True,10384,2236
324,813157409116065792,https://twitter.com/dog_rates/status/813157409116065792,12,10,Layla,None,2016,12,25,siamese_cat,0.8439110000000001,False,pembroke,0.0705671,True,cardigan,0.041916,True,8588,2557
325,813142292504645637,https://twitter.com/dog_rates/status/813142292504645637,13,10,None,None,2016,12,25,beagle,0.848735,True,ibizan_hound,0.0446024999999999,True,italian_greyhound,0.0186108,True,9361,2728
326,813112105746448384,https://twitter.com/dog_rates/status/813112105746448384,12,10,Toby,None,2016,12,25,dingo,0.287369,False,pembroke,0.140682,True,basenji,0.0908189,True,11515,3225
327,813081950185472002,https://twitter.com/dog_rates/status/813081950185472002,11,10,Baron,None,2016,12,25,doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,10989,3220
328,813066809284972545,https://twitter.com/dog_rates/status/813066809284972545,12,10,Tyr,None,2016,12,25,toy_terrier,0.7764,True,pembroke,0.115034,True,basenji,0.048873,True,8865,2276
329,813051746834595840,https://twitter.com/dog_rates/status/813051746834595840,13,10,Bauer,None,2016,12,25,golden_retriever,0.914804,True,labrador_retriever,0.08355,True,kuvasz,0.000453224,True,23337,8503
330,812781120811126785,https://twitter.com/dog_rates/status/812781120811126785,10,10,Swagger,None,2016,12,24,bull_mastiff,0.989316,True,boxer,0.00704296,True,french_bulldog,0.00173961,True,8380,2191
331,812709060537683968,https://twitter.com/dog_rates/status/812709060537683968,12,10,Brandi,None,2016,12,24,irish_setter,0.326873,True,golden_retriever,0.18261,True,leonberg,0.156912,True,7373,1665
332,812503143955202048,https://twitter.com/dog_rates/status/812503143955202048,13,10,None,None,2016,12,24,loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False,6787,1424
333,812466873996607488,https://twitter.com/dog_rates/status/812466873996607488,12,10,Mary,None,2016,12,24,bath_towel,0.0998035,False,pillow,0.0923181,False,great_dane,0.0782055,True,8900,2231
334,812372279581671427,https://twitter.com/dog_rates/status/812372279581671427,13,10,Moe,None,2016,12,23,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.0877881,True,labrador_retriever,0.0832747,True,15224,4252
335,811985624773361665,https://twitter.com/dog_rates/status/811985624773361665,11,10,Ted,None,2016,12,22,staffordshire_bullterrier,0.6105729999999999,True,french_bulldog,0.159935,True,doormat,0.0586721,False,8102,1647
336,811744202451197953,https://twitter.com/dog_rates/status/811744202451197953,13,10,Halo,None,2016,12,22,pekinese,0.386082,True,labrador_retriever,0.202862,True,golden_retriever,0.170487,True,8429,1884
337,811627233043480576,https://twitter.com/dog_rates/status/811627233043480576,10,10,Augie,None,2016,12,21,beagle,0.39628,True,pembroke,0.0495619,True,wire-haired_fox_terrier,0.0463491999999999,True,14265,3650
338,810984652412424192,https://twitter.com/dog_rates/status/810984652412424192,24,7,Sam,None,2016,12,19,golden_retriever,0.8713420000000001,True,tibetan_mastiff,0.0367077,True,labrador_retriever,0.0258232,True,5927,1655
339,810896069567610880,https://twitter.com/dog_rates/status/810896069567610880,11,10,Hunter,None,2016,12,19,flat-coated_retriever,0.8208040000000001,True,labrador_retriever,0.0823182,True,curly-coated_retriever,0.0674605,True,10093,2090
340,810657578271330305,https://twitter.com/dog_rates/status/810657578271330305,11,10,Pavlov,None,2016,12,19,malamute,0.753521,True,siberian_husky,0.166151,True,eskimo_dog,0.0698108,True,12192,3057
341,810284430598270976,https://twitter.com/dog_rates/status/810284430598270976,13,10,Phil,None,2016,12,18,malamute,0.620768,True,eskimo_dog,0.158395,True,tibetan_mastiff,0.0289617,True,39640,13369
342,810254108431155201,https://twitter.com/dog_rates/status/810254108431155201,12,10,Gus,None,2016,12,17,staffordshire_bullterrier,0.292556,True,american_staffordshire_terrier,0.261233,True,border_terrier,0.0623754,True,16380,3901
343,809920764300447744,https://twitter.com/dog_rates/status/809920764300447744,10,10,None,None,2016,12,17,norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,17250,4521
345,809448704142938112,https://twitter.com/dog_rates/status/809448704142938112,12,10,None,None,2016,12,15,greater_swiss_mountain_dog,0.375415,True,cardigan,0.134317,True,english_springer,0.0736971,True,7727,1696
346,809220051211603969,https://twitter.com/dog_rates/status/809220051211603969,12,10,Kyro,None,2016,12,15,pomeranian,0.8195110000000001,True,samoyed,0.141241,True,pembroke,0.0134552,True,22246,6554
347,809084759137812480,https://twitter.com/dog_rates/status/809084759137812480,11,10,Wallace,None,2016,12,14,vizsla,0.911412,True,bloodhound,0.0171339,True,labrador_retriever,0.011761,True,14685,4046
348,808838249661788160,https://twitter.com/dog_rates/status/808838249661788160,13,10,Ito,None,2016,12,14,rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,11271,3536
349,808501579447930884,https://twitter.com/dog_rates/status/808501579447930884,12,10,Koda,None,2016,12,13,airedale,0.454239,True,cocker_spaniel,0.219323,True,irish_terrier,0.093193,True,12595,3007
351,808001312164028416,https://twitter.com/dog_rates/status/808001312164028416,12,10,Cooper,None,2016,12,11,labrador_retriever,0.730959,True,staffordshire_bullterrier,0.130726,True,american_staffordshire_terrier,0.0288526,True,14015,4098
352,807106840509214720,https://twitter.com/dog_rates/status/807106840509214720,13,10,Stephan,None,2016,12,9,chihuahua,0.50537,True,pomeranian,0.1203579999999999,True,toy_terrier,0.0770081,True,107015,56625
354,807010152071229440,https://twitter.com/dog_rates/status/807010152071229440,12,10,Lennon,None,2016,12,8,golden_retriever,0.610807,True,irish_setter,0.213642,True,welsh_springer_spaniel,0.0318866,True,14514,4418
355,806629075125202948,https://twitter.com/dog_rates/status/806629075125202948,13,10,None,None,2016,12,7,arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,75639,37911
356,806542213899489280,https://twitter.com/dog_rates/status/806542213899489280,11,10,Waffles,None,2016,12,7,vizsla,0.938617,True,brittany_spaniel,0.0367389,True,chesapeake_bay_retriever,0.00397149,True,11363,2752
358,806219024703037440,https://twitter.com/dog_rates/status/806219024703037440,11,10,incredibly,None,2016,12,6,chow,0.835102,True,pomeranian,0.0407829,True,eskimo_dog,0.0212745,True,7145,1388
360,805932879469572096,https://twitter.com/dog_rates/status/805932879469572096,12,10,Major,None,2016,12,6,norwegian_elkhound,0.657967,True,keeshond,0.319136,True,leonberg,0.00794674,True,9178,2209
361,805826884734976000,https://twitter.com/dog_rates/status/805826884734976000,12,10,Duke,None,2016,12,5,siberian_husky,0.248926,True,american_staffordshire_terrier,0.0983133,True,eskimo_dog,0.0801885,True,7335,2132
362,805520635690676224,https://twitter.com/dog_rates/status/805520635690676224,13,10,Zeke,None,2016,12,4,malinois,0.643147,True,german_shepherd,0.186642,True,border_terrier,0.109345,True,6368,1905
363,805487436403003392,https://twitter.com/dog_rates/status/805487436403003392,12,10,Sansa,None,2016,12,4,shield,0.58783,False,barrel,0.0901799,False,sundial,0.0691986,False,9773,2929
364,805207613751304193,https://twitter.com/dog_rates/status/805207613751304193,12,10,Shooter,None,2016,12,4,pembroke,0.244705,True,rhodesian_ridgeback,0.1804609999999999,True,cardigan,0.0946636999999999,True,8680,1972
365,804738756058218496,https://twitter.com/dog_rates/status/804738756058218496,12,10,Django,None,2016,12,2,tibetan_mastiff,0.91579,True,german_shepherd,0.0624797,True,leonberg,0.00829749,True,15326,4480
369,803380650405482500,https://twitter.com/dog_rates/status/803380650405482500,12,10,Sonny,None,2016,11,28,bookcase,0.890601,False,entertainment_center,0.0192874,False,file,0.00948954,False,8601,2169
370,803276597545603072,https://twitter.com/dog_rates/status/803276597545603072,11,10,Winston,None,2016,11,28,pembroke,0.457086,True,chow,0.307801,True,golden_retriever,0.0499881999999999,True,11207,2887
371,802952499103731712,https://twitter.com/dog_rates/status/802952499103731712,12,10,Marley,None,2016,11,27,chow,0.944032,True,golden_retriever,0.0172398,True,pomeranian,0.0120848,True,10085,2336
373,802572683846291456,https://twitter.com/dog_rates/status/802572683846291456,12,10,Winnie,None,2016,11,26,golden_retriever,0.610171,True,labrador_retriever,0.173252,True,cocker_spaniel,0.1632569999999999,True,9959,2926
374,802323869084381190,https://twitter.com/dog_rates/status/802323869084381190,13,10,Severus,None,2016,11,26,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,18124,6808
376,801958328846974976,https://twitter.com/dog_rates/status/801958328846974976,12,10,Ronnie,None,2016,11,25,staffordshire_bullterrier,0.327887,True,american_staffordshire_terrier,0.271916,True,labrador_retriever,0.247619,True,8608,1992
377,801538201127157760,https://twitter.com/dog_rates/status/801538201127157760,12,10,Wallace,None,2016,11,23,pembroke,0.550506,True,cardigan,0.306612,True,shetland_sheepdog,0.0542299999999999,True,9141,2391
378,801285448605831168,https://twitter.com/dog_rates/status/801285448605831168,10,10,None,None,2016,11,23,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,6802,960
379,801167903437357056,https://twitter.com/dog_rates/status/801167903437357056,13,10,Milo,None,2016,11,22,cocker_spaniel,0.74022,True,dandie_dinmont,0.0616044999999999,True,english_setter,0.0413314,True,27386,6961
380,800751577355128832,https://twitter.com/dog_rates/status/800751577355128832,12,10,Mauve,None,2016,11,21,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,11701,3214
381,800513324630806528,https://twitter.com/dog_rates/status/800513324630806528,11,10,Chef,None,2016,11,21,pembroke,0.8289040000000001,True,cardigan,0.167373,True,chihuahua,0.0007659339999999,True,14685,3495
382,800141422401830912,https://twitter.com/dog_rates/status/800141422401830912,13,10,Peaches,None,2016,11,20,golden_retriever,0.938048,True,kuvasz,0.0251195,True,labrador_retriever,0.0229773,True,17092,2980
384,799422933579902976,https://twitter.com/dog_rates/status/799422933579902976,12,10,Longfellow,None,2016,11,18,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,8965,2213
385,799297110730567681,https://twitter.com/dog_rates/status/799297110730567681,11,10,Jeffrey,None,2016,11,17,malamute,0.985028,True,siberian_husky,0.00583442,True,eskimo_dog,0.00544281,True,11065,3227
386,799063482566066176,https://twitter.com/dog_rates/status/799063482566066176,11,10,Mister,None,2016,11,17,norfolk_terrier,0.334436,True,norwich_terrier,0.231573,True,australian_terrier,0.214203,True,9058,2863
387,798933969379225600,https://twitter.com/dog_rates/status/798933969379225600,12,10,Iroh,None,2016,11,16,siberian_husky,0.703224,True,eskimo_dog,0.229351,True,malamute,0.0443508,True,14712,5203
388,798925684722855936,https://twitter.com/dog_rates/status/798925684722855936,11,10,Shadow,None,2016,11,16,west_highland_white_terrier,0.539463,True,cairn,0.184897,True,norfolk_terrier,0.163024,True,8246,1663
396,798209839306514432,https://twitter.com/dog_rates/status/798209839306514432,13,10,Cooper,None,2016,11,14,pekinese,0.524583,True,shih-tzu,0.102931,True,pomeranian,0.0978931,True,11548,2954
397,797545162159308800,https://twitter.com/dog_rates/status/797545162159308800,12,10,Cassie,None,2016,11,12,pembroke,0.954089,True,cardigan,0.0336439,True,papillon,0.00973566,True,16198,5656
398,797236660651966464,https://twitter.com/dog_rates/status/797236660651966464,12,10,Pancake,None,2016,11,12,collie,0.767005,True,border_collie,0.100844,True,kelpie,0.0483681,True,22328,7726
399,796865951799083009,https://twitter.com/dog_rates/status/796865951799083009,12,10,Tyr,None,2016,11,11,cardigan,0.8391290000000001,True,boston_bull,0.0806985,True,pembroke,0.034505,True,8564,2198
400,796759840936919040,https://twitter.com/dog_rates/status/796759840936919040,11,10,Romeo,None,2016,11,10,american_staffordshire_terrier,0.463996,True,staffordshire_bullterrier,0.155566,True,weimaraner,0.137587,True,13256,3562
401,796387464403357696,https://twitter.com/dog_rates/status/796387464403357696,12,10,Snicku,None,2016,11,9,pekinese,0.461164,True,pomeranian,0.28865,True,siamese_cat,0.052423,False,12334,4861
403,796149749086875649,https://twitter.com/dog_rates/status/796149749086875649,11,10,Ruby,None,2016,11,9,golden_retriever,0.600276,True,labrador_retriever,0.140798,True,seat_belt,0.0873548,False,36177,16628
404,796116448414461957,https://twitter.com/dog_rates/status/796116448414461957,11,10,None,None,2016,11,8,cardigan,0.700182,True,pembroke,0.260738,True,papillon,0.0171099,True,10139,2813
405,796080075804475393,https://twitter.com/dog_rates/status/796080075804475393,12,10,Yogi,None,2016,11,8,chow,0.973846,True,tibetan_mastiff,0.0141098999999999,True,gibbon,0.00235832,False,9469,2703
406,796031486298386433,https://twitter.com/dog_rates/status/796031486298386433,13,10,Daisy,None,2016,11,8,golden_retriever,0.893775,True,labrador_retriever,0.0701398,True,doormat,0.00841853,False,12071,4284
407,795400264262053889,https://twitter.com/dog_rates/status/795400264262053889,12,10,Brody,None,2016,11,6,golden_retriever,0.925494,True,labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,11270,3323
408,795076730285391872,https://twitter.com/dog_rates/status/795076730285391872,11,10,Bailey,None,2016,11,6,gas_pump,0.676439,False,harvester,0.0499953,False,swing,0.0446596,False,18139,6288
410,794926597468000259,https://twitter.com/dog_rates/status/794926597468000259,12,10,Mack,None,2016,11,5,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,11492,2697
412,794332329137291264,https://twitter.com/dog_rates/status/794332329137291264,12,10,Nimbus,None,2016,11,4,samoyed,0.988307,True,malamute,0.00490635,True,great_pyrenees,0.00290129,True,10686,3088
413,793962221541933056,https://twitter.com/dog_rates/status/793962221541933056,12,10,Maximus,None,2016,11,2,labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,staffordshire_bullterrier,0.0164967,True,18910,5711
414,793845145112371200,https://twitter.com/dog_rates/status/793845145112371200,13,10,Clark,None,2016,11,2,old_english_sheepdog,0.7652770000000001,True,bedlington_terrier,0.1127529999999999,True,kerry_blue_terrier,0.0476616999999999,True,10295,2187
416,793601777308463104,https://twitter.com/dog_rates/status/793601777308463104,12,10,Dobby,None,2016,11,1,miniature_pinscher,0.538981,True,chihuahua,0.21783,True,toy_terrier,0.0891487,True,8926,1908
417,793500921481273345,https://twitter.com/dog_rates/status/793500921481273345,12,10,Fiona,None,2016,11,1,golden_retriever,0.3261219999999999,True,labrador_retriever,0.219904,True,chesapeake_bay_retriever,0.163366,True,11953,2786
418,793286476301799424,https://twitter.com/dog_rates/status/793286476301799424,13,10,Moreton,None,2016,11,1,afghan_hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False,27597,10723
419,793271401113350145,https://twitter.com/dog_rates/status/793271401113350145,12,10,Dave,None,2016,11,1,siberian_husky,0.2316949999999999,True,eskimo_dog,0.206749,True,pembroke,0.0701195,True,9677,2763
420,793256262322548741,https://twitter.com/dog_rates/status/793256262322548741,12,10,None,None,2016,11,1,basset,0.2076219999999999,True,walker_hound,0.0605741999999999,True,beagle,0.0412205,True,22350,9714
421,793241302385262592,https://twitter.com/dog_rates/status/793241302385262592,13,10,Tucker,None,2016,11,1,golden_retriever,0.559308,True,labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True,11780,3812
422,793226087023144960,https://twitter.com/dog_rates/status/793226087023144960,11,10,Juno,None,2016,10,31,wire-haired_fox_terrier,0.456047,True,lakeland_terrier,0.273428,True,english_springer,0.0836433,True,11001,3338
423,793210959003287553,https://twitter.com/dog_rates/status/793210959003287553,10,10,Maude,None,2016,10,31,doormat,0.874431,False,french_bulldog,0.0187590999999999,True,boston_bull,0.0151344,True,9997,3301
424,793180763617361921,https://twitter.com/dog_rates/status/793180763617361921,11,10,Newt,None,2016,10,31,lakeland_terrier,0.266824,True,irish_terrier,0.218783,True,airedale,0.13296,True,7740,2310
425,793165685325201412,https://twitter.com/dog_rates/status/793165685325201412,12,10,Benji,None,2016,10,31,golden_retriever,0.946224,True,labrador_retriever,0.0364766,True,doormat,0.00235285,False,10478,3238
426,793150605191548928,https://twitter.com/dog_rates/status/793150605191548928,11,10,Nida,None,2016,10,31,italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.1259819999999999,True,6909,1984
427,793135492858580992,https://twitter.com/dog_rates/status/793135492858580992,13,10,None,None,2016,10,31,bakery,0.737041,False,saltshaker,0.0523959,False,teddy,0.0465926,False,7214,2893
428,793120401413079041,https://twitter.com/dog_rates/status/793120401413079041,11,10,Robin,None,2016,10,31,labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,14202,4551
430,792883833364439040,https://twitter.com/dog_rates/status/792883833364439040,12,10,Bailey,None,2016,10,31,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True,12666,4964
431,792773781206999040,https://twitter.com/dog_rates/status/792773781206999040,12,10,Monster,None,2016,10,30,yorkshire_terrier,0.912804,True,silky_terrier,0.0678225,True,australian_terrier,0.00445069,True,8209,1963
432,792394556390137856,https://twitter.com/dog_rates/status/792394556390137856,12,10,BeBe,None,2016,10,29,cocker_spaniel,0.746387,True,irish_setter,0.0916151,True,miniature_poodle,0.0610781999999999,True,15128,4998
433,792050063153438720,https://twitter.com/dog_rates/status/792050063153438720,11,10,Remus,None,2016,10,28,komondor,0.942856,True,swab,0.0527151999999999,False,tibetan_terrier,0.0027429999999999,True,8029,2088
434,791672322847637504,https://twitter.com/dog_rates/status/791672322847637504,13,10,None,None,2016,10,27,golden_retriever,0.705092,True,labrador_retriever,0.219721,True,kuvasz,0.015965,True,13129,3661
435,791406955684368384,https://twitter.com/dog_rates/status/791406955684368384,12,10,Levi,None,2016,10,26,pembroke,0.972629,True,cardigan,0.0270259,True,basenji,0.000152502,True,14670,4797
436,791312159183634433,https://twitter.com/dog_rates/status/791312159183634433,12,10,Mabel,None,2016,10,26,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,doberman,0.00354426,True,9841,2963
438,790987426131050500,https://twitter.com/dog_rates/status/790987426131050500,12,10,Misty,None,2016,10,25,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,newfoundland,0.104768,True,11089,2483
440,790698755171364864,https://twitter.com/dog_rates/status/790698755171364864,12,10,Mosby,None,2016,10,24,bernese_mountain_dog,0.996541,True,entlebucher,0.00105698,True,appenzeller,0.000997907,True,9158,2203
441,790581949425475584,https://twitter.com/dog_rates/status/790581949425475584,11,10,Duke,None,2016,10,24,refrigerator,0.998886,False,malinois,0.000152999,True,kelpie,0.000130817,True,22473,8183
442,790337589677002753,https://twitter.com/dog_rates/status/790337589677002753,12,10,Maggie,None,2016,10,23,pembroke,0.658808,True,cardigan,0.153096,True,toy_terrier,0.102299,True,8740,2167
443,790277117346975746,https://twitter.com/dog_rates/status/790277117346975746,11,10,Bruce,None,2016,10,23,labrador_retriever,0.427742,True,great_dane,0.190503,True,curly-coated_retriever,0.146427,True,14081,3732
444,789986466051088384,https://twitter.com/dog_rates/status/789986466051088384,12,10,Happy,None,2016,10,23,tub,0.479477,False,bathtub,0.325106,False,golden_retriever,0.0785304999999999,True,10369,2704
445,789628658055020548,https://twitter.com/dog_rates/status/789628658055020548,13,10,Eli,None,2016,10,22,chow,0.260702,True,cougar,0.0881427,False,pomeranian,0.0798831,True,8448,2080
446,789599242079838210,https://twitter.com/dog_rates/status/789599242079838210,12,10,Brownie,None,2016,10,21,chesapeake_bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,labrador_retriever,0.0174985,True,7620,2279
447,789530877013393408,https://twitter.com/dog_rates/status/789530877013393408,12,10,Rizzy,None,2016,10,21,schipperke,0.363272,True,kelpie,0.197021,True,norwegian_elkhound,0.151024,True,13188,3942
448,789268448748703744,https://twitter.com/dog_rates/status/789268448748703744,10,10,Stella,None,2016,10,21,malamute,0.81286,True,siberian_husky,0.120853,True,eskimo_dog,0.0242692999999999,True,10196,3014
449,789137962068021249,https://twitter.com/dog_rates/status/789137962068021249,12,10,Bo,None,2016,10,20,chihuahua,0.746135,True,pekinese,0.0703834,True,pembroke,0.0492369,True,10875,3244
450,788908386943430656,https://twitter.com/dog_rates/status/788908386943430656,11,10,Lucy,None,2016,10,20,remote_control,0.8815379999999999,False,oscilloscope,0.0355131,False,golden_retriever,0.0340897,True,30653,14409
451,788765914992902144,https://twitter.com/dog_rates/status/788765914992902144,12,10,Butter,None,2016,10,19,cocker_spaniel,0.500509,True,golden_retriever,0.272734,True,jigsaw_puzzle,0.0414758,False,30658,12014
452,788412144018661376,https://twitter.com/dog_rates/status/788412144018661376,11,10,Dexter,None,2016,10,18,golden_retriever,0.805238,True,labrador_retriever,0.113798,True,brittany_spaniel,0.0385587,True,16060,5990
453,788178268662984705,https://twitter.com/dog_rates/status/788178268662984705,13,10,None,None,2016,10,18,samoyed,0.73548,True,pomeranian,0.075101,True,arctic_fox,0.0360719,False,8100,2488
454,788150585577050112,https://twitter.com/dog_rates/status/788150585577050112,13,10,Leo,None,2016,10,17,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True,6865,1510
456,788039637453406209,https://twitter.com/dog_rates/status/788039637453406209,12,10,None,None,2016,10,17,beach_wagon,0.362925,False,minivan,0.304759,False,limousine,0.101702,False,6867,1535
457,787810552592695296,https://twitter.com/dog_rates/status/787810552592695296,11,10,Frank,None,2016,10,17,pug,0.362835,True,french_bulldog,0.2218639999999999,True,english_setter,0.0804183,True,9717,3540
458,787397959788929025,https://twitter.com/dog_rates/status/787397959788929025,11,10,Moose,None,2016,10,15,chihuahua,0.900483,True,toy_terrier,0.0210845,True,miniature_pinscher,0.019484,True,12120,3300
459,787322443945877504,https://twitter.com/dog_rates/status/787322443945877504,10,10,Lincoln,None,2016,10,15,seat_belt,0.747739,False,golden_retriever,0.1057029999999999,True,dingo,0.0172568,False,8726,2032
460,786963064373534720,https://twitter.com/dog_rates/status/786963064373534720,12,10,Rory,None,2016,10,14,golden_retriever,0.915303,True,saluki,0.0462126,True,labrador_retriever,0.0375041,True,29725,9327
461,786709082849828864,https://twitter.com/dog_rates/status/786709082849828864,75,10,Logan,None,2016,10,13,pomeranian,0.467321,True,persian_cat,0.122978,False,chow,0.102654,True,20296,7069
462,786664955043049472,https://twitter.com/dog_rates/status/786664955043049472,12,10,None,None,2016,10,13,leonberg,0.512034,True,keeshond,0.464816,True,pomeranian,0.00781249,True,11957,2996
463,786595970293370880,https://twitter.com/dog_rates/status/786595970293370880,11,10,Dale,None,2016,10,13,pembroke,0.709512,True,cardigan,0.287178,True,chow,0.000570176,True,10497,3601
464,786233965241827333,https://twitter.com/dog_rates/status/786233965241827333,11,10,Mattie,None,2016,10,12,labrador_retriever,0.478193,True,schipperke,0.224817,True,staffordshire_bullterrier,0.0773956,True,17178,5571
466,785927819176054784,https://twitter.com/dog_rates/status/785927819176054784,12,10,Lucy,None,2016,10,11,teddy,0.97207,False,toy_poodle,0.00849262,True,chow,0.00288271,True,12696,3652
467,785872687017132033,https://twitter.com/dog_rates/status/785872687017132033,12,10,Rusty,None,2016,10,11,great_pyrenees,0.392108,True,golden_retriever,0.198358,True,pekinese,0.143328,True,7489,2130
468,785533386513321988,https://twitter.com/dog_rates/status/785533386513321988,11,10,Dallas,None,2016,10,10,miniature_pinscher,0.4360229999999999,True,black-and-tan_coonhound,0.258049,True,rottweiler,0.145231,True,10183,2334
469,785264754247995392,https://twitter.com/dog_rates/status/785264754247995392,12,10,Doc,None,2016,10,9,teddy,0.6748930000000001,False,cradle,0.0567395999999999,False,chow,0.056137,True,8128,1911
470,785170936622350336,https://twitter.com/dog_rates/status/785170936622350336,11,10,Hero,None,2016,10,9,seat_belt,0.891193,False,eskimo_dog,0.0274944,True,samoyed,0.0195303,True,13491,5639
471,784826020293709826,https://twitter.com/dog_rates/status/784826020293709826,13,10,Rusty,None,2016,10,8,chow,0.0903414,True,binoculars,0.0834988,False,irish_setter,0.0774556,True,11310,3712
